 b, c, e, f
31680, Note_on_c, 57, 80
31789, Note_on_c, 57, 0
31789, Note_on_c, 45, 0
31800, Note_on_c, 61, 80
31800, Note_on_c, 57, 80
31800, Note_on_c, 52, 80
31909, Note_on_c, 52, 0
31909, Note_on_c, 57, 0
31909, Note_on_c, 61, 0
31920, Note_on_c, 40, 80
31920, Note_on_c, 52, 80
32029, Note_on_c, 52, 0
32029, Note_on_c, 40, 0
32040, Note_on_c, 61, 80
32040, Note_on_c, 57, 80
32040, Note_on_c, 52, 80
32149, Note_on_c, 52, 0
32149, Note_on_c, 57, 0
32149, Note_on_c, 61, 0
32160, Note_on_c, 45, 80
32160, Note_on_c, 57, 80
32269, Note_on_c, 57, 0
32269, Note_on_c, 45, 0
32280, Note_on_c, 61, 80
32280, Note_on_c, 57, 80
32280, Note_on_c, 52, 80
32389, Note_on_c, 52, 0
32389, Note_on_c, 57, 0
32389, Note_on_c, 61, 0
32400, Note_on_c, 61, 80
32400, Note_on_c, 49, 80
32509, Note_on_c, 49, 0
32509, Note_on_c, 61, 0
32520, Note_on_c, 57, 80
32520, Note_on_c, 45, 80
32629, Note_on_c, 45, 0
32629, Note_on_c, 57, 0
32640, Note_on_c, 52, 80
32640, Note_on_c, 40, 80
32858, Note_on_c, 40, 0
32858, Note_on_c, 52, 0
32880, Note_on_c, 42, 80
32880, Note_on_c, 54, 80
32983, Note_on_c, 54, 0
32983, Note_on_c, 42, 0
33000, Note_on_c, 43, 80
33000, Note_on_c, 55, 80
33103, Note_on_c, 55, 0
33103, Note_on_c, 43, 0
33120, Note_on_c, 44, 80
33120, Note_on_c, 56, 80
33223, Note_on_c, 56, 0
33223, Note_on_c, 44, 0
33240, Note_on_c, 47, 80
33240, Note_on_c, 59, 80
33343, Note_on_c, 59, 0
33343, Note_on_c, 47, 0
33360, Note_on_c, 52, 80
33360, Note_on_c, 64, 80
33463, Note_on_c, 64, 0
33463, Note_on_c, 52, 0
33480, Note_on_c, 40, 80
33480, Note_on_c, 52, 80
33583, Note_on_c, 52, 0
33583, Note_on_c, 40, 0
33600, Note_on_c, 45, 80
33600, Note_on_c, 57, 80
33703, Note_on_c, 57, 0
33703, Note_on_c, 45, 0
33720, Note_on_c, 52, 80
33720, Note_on_c, 61, 80
33720, Note_on_c, 57, 80
33823, Note_on_c, 57, 0
33823, Note_on_c, 61, 0
33823, Note_on_c, 52, 0
33840, Note_on_c, 54, 80
33840, Note_on_c, 57, 80
33840, Note_on_c, 62, 80
34046, Note_on_c, 62, 0
34046, Note_on_c, 57, 0
34046, Note_on_c, 54, 0
34080, Note_on_c, 57, 80
34080, Note_on_c, 64, 80
34080, Note_on_c, 61, 80
34189, Note_on_c, 61, 0
34189, Note_on_c, 64, 0
34189, Note_on_c, 57, 0
34200, Note_on_c, 40, 80
34200, Note_on_c, 52, 80
34309, Note_on_c, 52, 0
34309, Note_on_c, 40, 0
34320, Note_on_c, 61, 80
34320, Note_on_c, 49, 80
34429, Note_on_c, 49, 0
34429, Note_on_c, 61, 0
34440, Note_on_c, 60, 80
34440, Note_on_c, 48, 80
34549, Note_on_c, 48, 0
34549, Note_on_c, 60, 0
34560, Note_on_c, 47, 80
34560, Note_on_c, 59, 80
34669, Note_on_c, 59, 0
34669, Note_on_c, 47, 0
34680, Note_on_c, 62, 80
34680, Note_on_c, 52, 80
34680, Note_on_c, 56, 80
34789, Note_on_c, 56, 0
34789, Note_on_c, 52, 0
34789, Note_on_c, 62, 0
34800, Note_on_c, 40, 80
34800, Note_on_c, 52, 80
34909, Note_on_c, 52, 0
34909, Note_on_c, 40, 0
34920, Note_on_c, 56, 80
34920, Note_on_c, 52, 80
34920, Note_on_c, 62, 80
35029, Note_on_c, 62, 0
35029, Note_on_c, 52, 0
35029, Note_on_c, 56, 0
35040, Note_on_c, 47, 80
35040, Note_on_c, 59, 80
35149, Note_on_c, 59, 0
35149, Note_on_c, 47, 0
35160, Note_on_c, 62, 80
35160, Note_on_c, 52, 80
35160, Note_on_c, 56, 80
35269, Note_on_c, 56, 0
35269, Note_on_c, 52, 0
35269, Note_on_c, 62, 0
35280, Note_on_c, 40, 80
35280, Note_on_c, 52, 80
35389, Note_on_c, 52, 0
35389, Note_on_c, 40, 0
35400, Note_on_c, 62, 80
35400, Note_on_c, 52, 80
35400, Note_on_c, 56, 80
35509, Note_on_c, 56, 0
35509, Note_on_c, 52, 0
35509, Note_on_c, 62, 0
35520, Note_on_c, 45, 80
35520, Note_on_c, 57, 80
35629, Note_on_c, 57, 0
35629, Note_on_c, 45, 0
35640, Note_on_c, 61, 80
35640, Note_on_c, 57, 80
35640, Note_on_c, 52, 80
35749, Note_on_c, 52, 0
35749, Note_on_c, 57, 0
35749, Note_on_c, 61, 0
35760, Note_on_c, 40, 80
35760, Note_on_c, 52, 80
35869, Note_on_c, 52, 0
35869, Note_on_c, 40, 0
35880, Note_on_c, 57, 80
35880, Note_on_c, 52, 80
35880, Note_on_c, 61, 80
35989, Note_on_c, 61, 0
35989, Note_on_c, 52, 0
35989, Note_on_c, 57, 0
36000, Note_on_c, 57, 80
36000, Note_on_c, 45, 80
36109, Note_on_c, 45, 0
36109, Note_on_c, 57, 0
36120, Note_on_c, 49, 80
36120, Note_on_c, 61, 80
36229, Note_on_c, 61, 0
36229, Note_on_c, 49, 0
36240, Note_on_c, 47, 80
36240, Note_on_c, 59, 80
36349, Note_on_c, 59, 0
36349, Note_on_c, 47, 0
36360, Note_on_c, 45, 80
36360, Note_on_c, 57, 80
36469, Note_on_c, 57, 0
36469, Note_on_c, 45, 0
36480, Note_on_c, 44, 80
36480, Note_on_c, 56, 80
36589, Note_on_c, 56, 0
36589, Note_on_c, 44, 0
36600, Note_on_c, 49, 80
36600, Note_on_c, 59, 80
36600, Note_on_c, 56, 80
36709, Note_on_c, 56, 0
36709, Note_on_c, 59, 0
36709, Note_on_c, 49, 0
36720, Note_on_c, 37, 80
36720, Note_on_c, 49, 80
36829, Note_on_c, 49, 0
36829, Note_on_c, 37, 0
36840, Note_on_c, 56, 80
36840, Note_on_c, 49, 80
36840, Note_on_c, 59, 80
36949, Note_on_c, 59, 0
36949, Note_on_c, 49, 0
36949, Note_on_c, 56, 0
36960, Note_on_c, 56, 80
36960, Note_on_c, 44, 80
37069, Note_on_c, 44, 0
37069, Note_on_c, 56, 0
37080, Note_on_c, 59, 80
37080, Note_on_c, 56, 80
37080, Note_on_c, 49, 80
37189, Note_on_c, 49, 0
37189, Note_on_c, 56, 0
37189, Note_on_c, 59, 0
37200, Note_on_c, 49, 80
37200, Note_on_c, 37, 80
37309, Note_on_c, 37, 0
37309, Note_on_c, 49, 0
37320, Note_on_c, 41, 80
37320, Note_on_c, 53, 80
37429, Note_on_c, 53, 0
37429, Note_on_c, 41, 0
37440, Note_on_c, 54, 80
37440, Note_on_c, 42, 80
37604, Note_on_c, 42, 0
37604, Note_on_c, 54, 0
37620, Note_on_c, 54, 80
37620, Note_on_c, 42, 80
37675, Note_on_c, 42, 0
37675, Note_on_c, 54, 0
37680, Note_on_c, 41, 80
37680, Note_on_c, 53, 80
37789, Note_on_c, 53, 0
37789, Note_on_c, 41, 0
37800, Note_on_c, 37, 80
37800, Note_on_c, 49, 80
37909, Note_on_c, 49, 0
37909, Note_on_c, 37, 0
37920, Note_on_c, 50, 80
37920, Note_on_c, 38, 80
38029, Note_on_c, 38, 0
38029, Note_on_c, 50, 0
38040, Note_on_c, 42, 80
38040, Note_on_c, 54, 80
38149, Note_on_c, 54, 0
38149, Note_on_c, 42, 0
38160, Note_on_c, 57, 80
38160, Note_on_c, 45, 80
38269, Note_on_c, 45, 0
38269, Note_on_c, 57, 0
38280, Note_on_c, 50, 80
38280, Note_on_c, 62, 80
38389, Note_on_c, 62, 0
38389, Note_on_c, 50, 0
38400, Note_on_c, 49, 80
38400, Note_on_c, 61, 80
38509, Note_on_c, 61, 0
38509, Note_on_c, 49, 0
38520, Note_on_c, 64, 80
38520, Note_on_c, 61, 80
38520, Note_on_c, 57, 80
38629, Note_on_c, 57, 0
38629, Note_on_c, 61, 0
38629, Note_on_c, 64, 0
38640, Note_on_c, 45, 80
38640, Note_on_c, 57, 80
38749, Note_on_c, 57, 0
38749, Note_on_c, 45, 0
38760, Note_on_c, 57, 80
38760, Note_on_c, 52, 80
38760, Note_on_c, 61, 80
38869, Note_on_c, 61, 0
38869, Note_on_c, 52, 0
38869, Note_on_c, 57, 0
38880, Note_on_c, 47, 80
38880, Note_on_c, 59, 80
38989, Note_on_c, 59, 0
38989, Note_on_c, 47, 0
39000, Note_on_c, 52, 80
39000, Note_on_c, 56, 80
39000, Note_on_c, 62, 80
39109, Note_on_c, 62, 0
39109, Note_on_c, 56, 0
39109, Note_on_c, 52, 0
39120, Note_on_c, 40, 80
39120, Note_on_c, 52, 80
39229, Note_on_c, 52, 0
39229, Note_on_c, 40, 0
39240, Note_on_c, 56, 80
39240, Note_on_c, 62, 80
39240, Note_on_c, 52, 80
39349, Note_on_c, 52, 0
39349, Note_on_c, 62, 0
39349, Note_on_c, 56, 0
39360, Note_on_c, 45, 80
39360, Note_on_c, 57, 80
39469, Note_on_c, 57, 0
39469, Note_on_c, 45, 0
39480, Note_on_c, 66, 80
39480, Note_on_c, 54, 80
39535, Note_on_c, 54, 0
39535, Note_on_c, 66, 0
39540, Note_on_c, 52, 80
39540, Note_on_c, 64, 80
39655, Note_on_c, 64, 0
39655, Note_on_c, 52, 0
39660, Note_on_c, 49, 80
39660, Note_on_c, 61, 80
39715, Note_on_c, 61, 0
39715, Note_on_c, 49, 0
39720, Note_on_c, 47, 80
39720, Note_on_c, 59, 80
39821, Note_on_c, 59, 0
39821, Note_on_c, 47, 0
39840, Note_on_c, 45, 80
39840, Note_on_c, 57, 80
40046, Note_on_c, 57, 0
40046, Note_on_c, 45, 0
40080, Note_on_c, 61, 80
40080, Note_on_c, 49, 80
40186, Note_on_c, 49, 0
40186, Note_on_c, 61, 0
40200, Note_on_c, 46, 80
40200, Note_on_c, 58, 80
40301, Note_on_c, 58, 0
40301, Note_on_c, 46, 0
40320, Note_on_c, 59, 80
40320, Note_on_c, 47, 80
40429, Note_on_c, 47, 0
40429, Note_on_c, 59, 0
40440, Note_on_c, 52, 80
40440, Note_on_c, 62, 80
40440, Note_on_c, 56, 80
40549, Note_on_c, 56, 0
40549, Note_on_c, 62, 0
40549, Note_on_c, 52, 0
40560, Note_on_c, 40, 80
40560, Note_on_c, 52, 80
40669, Note_on_c, 52, 0
40669, Note_on_c, 40, 0
40680, Note_on_c, 56, 80
40680, Note_on_c, 62, 80
40680, Note_on_c, 52, 80
40789, Note_on_c, 52, 0
40789, Note_on_c, 62, 0
40789, Note_on_c, 56, 0
40800, Note_on_c, 59, 80
40800, Note_on_c, 47, 80
40909, Note_on_c, 47, 0
40909, Note_on_c, 59, 0
40920, Note_on_c, 56, 80
40920, Note_on_c, 62, 80
40920, Note_on_c, 52, 80
41029, Note_on_c, 52, 0
41029, Note_on_c, 62, 0
41029, Note_on_c, 56, 0
41040, Note_on_c, 52, 80
41040, Note_on_c, 40, 80
41149, Note_on_c, 40, 0
41149, Note_on_c, 52, 0
41160, Note_on_c, 52, 80
41160, Note_on_c, 62, 80
41160, Note_on_c, 56, 80
41269, Note_on_c, 56, 0
41269, Note_on_c, 62, 0
41269, Note_on_c, 52, 0
41280, Note_on_c, 45, 80
41280, Note_on_c, 57, 80
41389, Note_on_c, 57, 0
41389, Note_on_c, 45, 0
41400, Note_on_c, 61, 80
41400, Note_on_c, 57, 80
41400, Note_on_c, 52, 80
41509, Note_on_c, 52, 0
41509, Note_on_c, 57, 0
41509, Note_on_c, 61, 0
41520, Note_on_c, 40, 80
41520, Note_on_c, 52, 80
41629, Note_on_c, 52, 0
41629, Note_on_c, 40, 0
41640, Note_on_c, 61, 80
41640, Note_on_c, 57, 80
41640, Note_on_c, 52, 80
41749, Note_on_c, 52, 0
41749, Note_on_c, 57, 0
41749, Note_on_c, 61, 0
41760, Note_on_c, 45, 80
41760, Note_on_c, 57, 80
41869, Note_on_c, 57, 0
41869, Note_on_c, 45, 0
41880, Note_on_c, 61, 80
41880, Note_on_c, 57, 80
41880, Note_on_c, 52, 80
41989, Note_on_c, 52, 0
41989, Note_on_c, 57, 0
41989, Note_on_c, 61, 0
42000, Note_on_c, 61, 80
42000, Note_on_c, 49, 80
42109, Note_on_c, 49, 0
42109, Note_on_c, 61, 0
42120, Note_on_c, 57, 80
42120, Note_on_c, 45, 80
42229, Note_on_c, 45, 0
42229, Note_on_c, 57, 0
42240, Note_on_c, 52, 80
42240, Note_on_c, 40, 80
42458, Note_on_c, 40, 0
42458, Note_on_c, 52, 0
42480, Note_on_c, 42, 80
42480, Note_on_c, 54, 80
42583, Note_on_c, 54, 0
42583, Note_on_c, 42, 0
42600, Note_on_c, 43, 80
42600, Note_on_c, 55, 80
42703, Note_on_c, 55, 0
42703, Note_on_c, 43, 0
42720, Note_on_c, 44, 80
42720, Note_on_c, 56, 80
42823, Note_on_c, 56, 0
42823, Note_on_c, 44, 0
42840, Note_on_c, 47, 80
42840, Note_on_c, 59, 80
42943, Note_on_c, 59, 0
42943, Note_on_c, 47, 0
42960, Note_on_c, 52, 80
42960, Note_on_c, 64, 80
43063, Note_on_c, 64, 0
43063, Note_on_c, 52, 0
43080, Note_on_c, 40, 80
43080, Note_on_c, 52, 80
43183, Note_on_c, 52, 0
43183, Note_on_c, 40, 0
43200, Note_on_c, 45, 80
43200, Note_on_c, 57, 80
43303, Note_on_c, 57, 0
43303, Note_on_c, 45, 0
43320, Note_on_c, 52, 80
43320, Note_on_c, 61, 80
43320, Note_on_c, 57, 80
43423, Note_on_c, 57, 0
43423, Note_on_c, 61, 0
43423, Note_on_c, 52, 0
43440, Note_on_c, 54, 80
43440, Note_on_c, 57, 80
43440, Note_on_c, 62, 80
43646, Note_on_c, 62, 0
43646, Note_on_c, 57, 0
43646, Note_on_c, 54, 0
43680, Note_on_c, 57, 80
43680, Note_on_c, 64, 80
43680, Note_on_c, 61, 80
43789, Note_on_c, 61, 0
43789, Note_on_c, 64, 0
43789, Note_on_c, 57, 0
43800, Note_on_c, 40, 80
43800, Note_on_c, 52, 80
43909, Note_on_c, 52, 0
43909, Note_on_c, 40, 0
43920, Note_on_c, 61, 80
43920, Note_on_c, 49, 80
44029, Note_on_c, 49, 0
44029, Note_on_c, 61, 0
44040, Note_on_c, 60, 80
44040, Note_on_c, 48, 80
44149, Note_on_c, 48, 0
44149, Note_on_c, 60, 0
44160, Note_on_c, 47, 80
44160, Note_on_c, 59, 80
44269, Note_on_c, 59, 0
44269, Note_on_c, 47, 0
44280, Note_on_c, 62, 80
44280, Note_on_c, 52, 80
44280, Note_on_c, 56, 80
44389, Note_on_c, 56, 0
44389, Note_on_c, 52, 0
44389, Note_on_c, 62, 0
44400, Note_on_c, 40, 80
44400, Note_on_c, 52, 80
44509, Note_on_c, 52, 0
44509, Note_on_c, 40, 0
44520, Note_on_c, 56, 80
44520, Note_on_c, 52, 80
44520, Note_on_c, 62, 80
44629, Note_on_c, 62, 0
44629, Note_on_c, 52, 0
44629, Note_on_c, 56, 0
44640, Note_on_c, 47, 80
44640, Note_on_c, 59, 80
44749, Note_on_c, 59, 0
44749, Note_on_c, 47, 0
44760, Note_on_c, 62, 80
44760, Note_on_c, 52, 80
44760, Note_on_c, 56, 80
44869, Note_on_c, 56, 0
44869, Note_on_c, 52, 0
44869, Note_on_c, 62, 0
44880, Note_on_c, 40, 80
44880, Note_on_c, 52, 80
44989, Note_on_c, 52, 0
44989, Note_on_c, 40, 0
45000, Note_on_c, 62, 80
45000, Note_on_c, 52, 80
45000, Note_on_c, 56, 80
45109, Note_on_c, 56, 0
45109, Note_on_c, 52, 0
45109, Note_on_c, 62, 0
45120, Note_on_c, 45, 80
45120, Note_on_c, 57, 80
45229, Note_on_c, 57, 0
45229, Note_on_c, 45, 0
45240, Note_on_c, 61, 80
45240, Note_on_c, 57, 80
45240, Note_on_c, 52, 80
45349, Note_on_c, 52, 0
45349, Note_on_c, 57, 0
45349, Note_on_c, 61, 0
45360, Note_on_c, 40, 80
45360, Note_on_c, 52, 80
45469, Note_on_c, 52, 0
45469, Note_on_c, 40, 0
45480, Note_on_c, 57, 80
45480, Note_on_c, 52, 80
45480, Note_on_c, 61, 80
45589, Note_on_c, 61, 0
45589, Note_on_c, 52, 0
45589, Note_on_c, 57, 0
45600, Note_on_c, 57, 80
45600, Note_on_c, 45, 80
45709, Note_on_c, 45, 0
45709, Note_on_c, 57, 0
45720, Note_on_c, 49, 80
45720, Note_on_c, 61, 80
45829, Note_on_c, 61, 0
45829, Note_on_c, 49, 0
45840, Note_on_c, 47, 80
45840, Note_on_c, 59, 80
45949, Note_on_c, 59, 0
45949, Note_on_c, 47, 0
45960, Note_on_c, 45, 80
45960, Note_on_c, 57, 80
46069, Note_on_c, 57, 0
46069, Note_on_c, 45, 0
46080, Note_on_c, 44, 80
46080, Note_on_c, 56, 80
46189, Note_on_c, 56, 0
46189, Note_on_c, 44, 0
46200, Note_on_c, 49, 80
46200, Note_on_c, 59, 80
46200, Note_on_c, 56, 80
46309, Note_on_c, 56, 0
46309, Note_on_c, 59, 0
46309, Note_on_c, 49, 0
46320, Note_on_c, 37, 80
46320, Note_on_c, 49, 80
46429, Note_on_c, 49, 0
46429, Note_on_c, 37, 0
46440, Note_on_c, 56, 80
46440, Note_on_c, 49, 80
46440, Note_on_c, 59, 80
46549, Note_on_c, 59, 0
46549, Note_on_c, 49, 0
46549, Note_on_c, 56, 0
46560, Note_on_c, 56, 80
46560, Note_on_c, 44, 80
46669, Note_on_c, 44, 0
46669, Note_on_c, 56, 0
46680, Note_on_c, 59, 80
46680, Note_on_c, 56, 80
46680, Note_on_c, 49, 80
46789, Note_on_c, 49, 0
46789, Note_on_c, 56, 0
46789, Note_on_c, 59, 0
46800, Note_on_c, 49, 80
46800, Note_on_c, 37, 80
46909, Note_on_c, 37, 0
46909, Note_on_c, 49, 0
46920, Note_on_c, 41, 80
46920, Note_on_c, 53, 80
47029, Note_on_c, 53, 0
47029, Note_on_c, 41, 0
47040, Note_on_c, 54, 80
47040, Note_on_c, 42, 80
47204, Note_on_c, 42, 0
47204, Note_on_c, 54, 0
47220, Note_on_c, 54, 80
47220, Note_on_c, 42, 80
47275, Note_on_c, 42, 0
47275, Note_on_c, 54, 0
47280, Note_on_c, 41, 80
47280, Note_on_c, 53, 80
47389, Note_on_c, 53, 0
47389, Note_on_c, 41, 0
47400, Note_on_c, 37, 80
47400, Note_on_c, 49, 80
47509, Note_on_c, 49, 0
47509, Note_on_c, 37, 0
47520, Note_on_c, 50, 80
47520, Note_on_c, 38, 80
47629, Note_on_c, 38, 0
47629, Note_on_c, 50, 0
47640, Note_on_c, 42, 80
47640, Note_on_c, 54, 80
47749, Note_on_c, 54, 0
47749, Note_on_c, 42, 0
47760, Note_on_c, 57, 80
47760, Note_on_c, 45, 80
47869, Note_on_c, 45, 0
47869, Note_on_c, 57, 0
47880, Note_on_c, 50, 80
47880, Note_on_c, 62, 80
47989, Note_on_c, 62, 0
47989, Note_on_c, 50, 0
48000, Note_on_c, 49, 80
48000, Note_on_c, 61, 80
48109, Note_on_c, 61, 0
48109, Note_on_c, 49, 0
48120, Note_on_c, 64, 80
48120, Note_on_c, 61, 80
48120, Note_on_c, 57, 80
48229, Note_on_c, 57, 0
48229, Note_on_c, 61, 0
48229, Note_on_c, 64, 0
48240, Note_on_c, 45, 80
48240, Note_on_c, 57, 80
48349, Note_on_c, 57, 0
48349, Note_on_c, 45, 0
48360, Note_on_c, 57, 80
48360, Note_on_c, 52, 80
48360, Note_on_c, 61, 80
48469, Note_on_c, 61, 0
48469, Note_on_c, 52, 0
48469, Note_on_c, 57, 0
48480, Note_on_c, 47, 80
48480, Note_on_c, 59, 80
48589, Note_on_c, 59, 0
48589, Note_on_c, 47, 0
48600, Note_on_c, 52, 80
48600, Note_on_c, 56, 80
48600, Note_on_c, 62, 80
48709, Note_on_c, 62, 0
48709, Note_on_c, 56, 0
48709, Note_on_c, 52, 0
48720, Note_on_c, 40, 80
48720, Note_on_c, 52, 80
48829, Note_on_c, 52, 0
48829, Note_on_c, 40, 0
48840, Note_on_c, 56, 80
48840, Note_on_c, 62, 80
48840, Note_on_c, 52, 80
48949, Note_on_c, 52, 0
48949, Note_on_c, 62, 0
48949, Note_on_c, 56, 0
48960, Note_on_c, 45, 80
48960, Note_on_c, 57, 80
49069, Note_on_c, 57, 0
49069, Note_on_c, 45, 0
49080, Note_on_c, 54, 80
49080, Note_on_c, 66, 80
49130, Note_on_c, 66, 0
49130, Note_on_c, 54, 0
49140, Note_on_c, 64, 80
49140, Note_on_c, 52, 80
49255, Note_on_c, 52, 0
49255, Note_on_c, 64, 0
49260, Note_on_c, 49, 80
49260, Note_on_c, 61, 80
49310, Note_on_c, 61, 0
49310, Note_on_c, 49, 0
49320, Note_on_c, 47, 80
49320, Note_on_c, 59, 80
49411, Note_on_c, 59, 0
49411, Note_on_c, 47, 0
49440, Note_on_c, 57, 80
49440, Note_on_c, 45, 80
49608, Note_on_c, 45, 0
49608, Note_on_c, 57, 0
49680, Note_on_c, 45, 80
49680, Note_on_c, 33, 80
49862, Note_on_c, 33, 0
49862, Note_on_c, 45, 0
49920, Note_on_c, 50, 80
50029, Note_on_c, 50, 0
50040, Note_on_c, 66, 80
50040, Note_on_c, 57, 80
50040, Note_on_c, 62, 80
50149, Note_on_c, 62, 0
50149, Note_on_c, 57, 0
50149, Note_on_c, 66, 0
50160, Note_on_c, 45, 80
50269, Note_on_c, 45, 0
50280, Note_on_c, 62, 80
50280, Note_on_c, 66, 80
50280, Note_on_c, 57, 80
50389, Note_on_c, 57, 0
50389, Note_on_c, 66, 0
50389, Note_on_c, 62, 0
50400, Note_on_c, 50, 80
50509, Note_on_c, 50, 0
50520, Note_on_c, 66, 80
50520, Note_on_c, 62, 80
50520, Note_on_c, 57, 80
50629, Note_on_c, 57, 0
50629, Note_on_c, 62, 0
50629, Note_on_c, 66, 0
50640, Note_on_c, 45, 80
50749, Note_on_c, 45, 0
50760, Note_on_c, 66, 80
50760, Note_on_c, 62, 80
50760, Note_on_c, 57, 80
50861, Note_on_c, 57, 0
50861, Note_on_c, 62, 0
50861, Note_on_c, 66, 0
50880, Note_on_c, 50, 80
50989, Note_on_c, 50, 0
51000, Note_on_c, 62, 80
51000, Note_on_c, 66, 80
51000, Note_on_c, 57, 80
51109, Note_on_c, 57, 0
51109, Note_on_c, 66, 0
51109, Note_on_c, 62, 0
51120, Note_on_c, 54, 80
51229, Note_on_c, 54, 0
51240, Note_on_c, 57, 80
51240, Note_on_c, 66, 80
51240, Note_on_c, 60, 80
51341, Note_on_c, 60, 0
51341, Note_on_c, 66, 0
51341, Note_on_c, 57, 0
51360, Note_on_c, 52, 80
51469, Note_on_c, 52, 0
51480, Note_on_c, 57, 80
51480, Note_on_c, 61, 80
51480, Note_on_c, 67, 80
51589, Note_on_c, 67, 0
51589, Note_on_c, 61, 0
51589, Note_on_c, 57, 0
51600, Note_on_c, 45, 80
51709, Note_on_c, 45, 0
51720, Note_on_c, 57, 80
51720, Note_on_c, 67, 80
51720, Note_on_c, 61, 80
51829, Note_on_c, 61, 0
51829, Note_on_c, 67, 0
51829, Note_on_c, 57, 0
51840, Note_on_c, 52, 80
51949, Note_on_c, 52, 0
51960, Note_on_c, 57, 80
51960, Note_on_c, 61, 80
51960, Note_on_c, 67, 80
52069, Note_on_c, 67, 0
52069, Note_on_c, 61, 0
52069, Note_on_c, 57, 0
52080, Note_on_c, 45, 80
52189, Note_on_c, 45, 0
52200, Note_on_c, 61, 80
52200, Note_on_c, 67, 80
52200, Note_on_c, 57, 80
52309, Note_on_c, 57, 0
52309, Note_on_c, 67, 0
52309, Note_on_c, 61, 0
52320, Note_on_c, 52, 80
52429, Note_on_c, 52, 0
52440, Note_on_c, 61, 80
52440, Note_on_c, 57, 80
52440, Note_on_c, 67, 80
52549, Note_on_c, 67, 0
52549, Note_on_c, 57, 0
52549, Note_on_c, 61, 0
52560, Note_on_c, 49, 80
52615, Note_on_c, 49, 0
52620, Note_on_c, 47, 80
52675, Note_on_c, 47, 0
52680, Note_on_c, 45, 80
52781, Note_on_c, 45, 0
52800, Note_on_c, 52, 80
52909, Note_on_c, 52, 0
52920, Note_on_c, 61, 80
52920, Note_on_c, 67, 80
53029, Note_on_c, 67, 0
53029, Note_on_c, 61, 0
53040, Note_on_c, 57, 80
53143, Note_on_c, 57, 0
53160, Note_on_c, 58, 80
53263, Note_on_c, 58, 0
53280, Note_on_c, 57, 80
53389, Note_on_c, 57, 0
53400, Note_on_c, 62, 80
53400, Note_on_c, 66, 80
53501, Note_on_c, 66, 0
53501, Note_on_c, 62, 0
53520, Note_on_c, 45, 80
53575, Note_on_c, 45, 0
53580, Note_on_c, 47, 80
53635, Note_on_c, 47, 0
53640, Note_on_c, 49, 80
53695, Note_on_c, 49, 0
53700, Note_on_c, 52, 80
53755, Note_on_c, 52, 0
53760, Note_on_c, 50, 80
53869, Note_on_c, 50, 0
53880, Note_on_c, 62, 80
53880, Note_on_c, 57, 80
53880, Note_on_c, 66, 80
53989, Note_on_c, 66, 0
53989, Note_on_c, 57, 0
53989, Note_on_c, 62, 0
54000, Note_on_c, 45, 80
54109, Note_on_c, 45, 0
54120, Note_on_c, 62, 80
54120, Note_on_c, 66, 80
54120, Note_on_c, 57, 80
54229, Note_on_c, 57, 0
54229, Note_on_c, 66, 0
54229, Note_on_c, 62, 0
54240, Note_on_c, 50, 80
54349, Note_on_c, 50, 0
54360, Note_on_c, 57, 80
54360, Note_on_c, 62, 80
54360, Note_on_c, 66, 80
54469, Note_on_c, 66, 0
54469, Note_on_c, 62, 0
54469, Note_on_c, 57, 0
54480, Note_on_c, 45, 80
54589, Note_on_c, 45, 0
54600, Note_on_c, 66, 80
54600, Note_on_c, 62, 80
54600, Note_on_c, 57, 80
54701, Note_on_c, 57, 0
54701, Note_on_c, 62, 0
54701, Note_on_c, 66, 0
54720, Note_on_c, 50, 80
54829, Note_on_c, 50, 0
54840, Note_on_c, 57, 80
54840, Note_on_c, 66, 80
54840, Note_on_c, 62, 80
54949, Note_on_c, 62, 0
54949, Note_on_c, 66, 0
54949, Note_on_c, 57, 0
54960, Note_on_c, 54, 80
55015, Note_on_c, 54, 0
55020, Note_on_c, 55, 80
55070, Note_on_c, 55, 0
55080, Note_on_c, 57, 80
55181, Note_on_c, 57, 0
55200, Note_on_c, 55, 80
55309, Note_on_c, 55, 0
55320, Note_on_c, 62, 80
55320, Note_on_c, 59, 80
55429, Note_on_c, 59, 0
55429, Note_on_c, 62, 0
55440, Note_on_c, 52, 80
55549, Note_on_c, 52, 0
55560, Note_on_c, 59, 80
55560, Note_on_c, 64, 80
55669, Note_on_c, 64, 0
55669, Note_on_c, 59, 0
55680, Note_on_c, 43, 80
55680, Note_on_c, 55, 80
55786, Note_on_c, 55, 0
55786, Note_on_c, 43, 0
55800, Note_on_c, 52, 80
55800, Note_on_c, 40, 80
55906, Note_on_c, 40, 0
55906, Note_on_c, 52, 0
55920, Note_on_c, 42, 80
55920, Note_on_c, 54, 80
56026, Note_on_c, 54, 0
56026, Note_on_c, 42, 0
56040, Note_on_c, 50, 80
56040, Note_on_c, 38, 80
56146, Note_on_c, 38, 0
56146, Note_on_c, 50, 0
56160, Note_on_c, 39, 80
56160, Note_on_c, 51, 80
56266, Note_on_c, 51, 0
56266, Note_on_c, 39, 0
56280, Note_on_c, 47, 80
56280, Note_on_c, 35, 80
56386, Note_on_c, 35, 0
56386, Note_on_c, 47, 0
56400, Note_on_c, 43, 80
56400, Note_on_c, 31, 80
56453, Note_on_c, 31, 0
